property_id,address,suburb,postcode,latitude,longitude,ground_elevation_m_ahd,building_footprint,building_area_m2,dwelling_structure_census,bedroom_count,vehicle_count,ev_count,affluence_score,construction_type,floor_height_offset_m,switchboard_type,circuit_count,kitchen_spec,flooring,building_age_years,flood_planning_level_m_ahd,peak_water_level_m_ahd,peak_depth_above_floor_m,depth_above_floor_m,wetted_wall_area_m2,severity_factor,switchboard_cost_aud,plasterboard_cost_aud,flooring_cost_aud,kitchen_cabinetry_cost_aud,electrical_cost_aud,appliance_cost_aud,drying_decon_cost_aud,painting_cost_aud,demolition_cost_aud,initial_estimated_cost_aud,insurance_delay_days,job_start_day,job_duration_days,job_end_day,scope_multiplier,stockout_day_relevant,labour_actual_aud,materials_actual_aud,actual_repair_cost_aud
GNAF-GANSW706534395,34 ROTARY DRIVE,LISMORE,2480,-28.80915794,153.29786026,81.75599670410156,,153.4,separate_house,4,1,1,0.15901060070671377,slab_on_ground,0.15,smart_ev_ready,16,basic_laminate,carpet,48,13.4,14.4,0.0,0.0,14.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW706520726,50 ROTARY DRIVE,LISMORE,2480,-28.80957781,153.30010752,97.50299835205078,,105.1,separate_house,3,2,0,0.15901060070671377,short_stumps,0.5,ceramic_fuse,7,basic_laminate,vinyl,163,13.4,14.4,0.0,0.0,12.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW705221996,79 URALBA STREET,LISMORE,2480,-28.8095192,153.29299836,32.9630012512207,"[[153.2929122, -28.8094263], [153.2929466, -28.80952449999998], [153.2931027, -28.809482699999993], [153.2930683, -28.809384399999995], [153.2929122, -28.8094263]]",181.4,separate_house,5,1,0,0.15901060070671377,short_stumps,0.5,circuit_breaker_rcd,13,standard_laminate,timber_floorboards,45,13.4,14.4,0.0,0.0,16.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW705244735,40 MOLESWORTH STREET,LISMORE,2480,-28.80594934,153.2784094,12.883000373840332,"[[153.2789746, -28.80529690000001], [153.2787, -28.805697399999982], [153.2786393, -28.805665100000002], [153.2785283, -28.805825399999993], [153.2785948, -28.8058629], [153.2785541, -28.805906099999994], [153.2783459, -28.805799], [153.2783352, -28.805817800000003], [153.2782987, -28.805804600000002], [153.2782665, -28.8058591], [153.2782515, -28.805846000000006], [153.2781442, -28.805973800000007], [153.2781678, -28.805983199999996], [153.2781335, -28.806028400000006], [153.2781614, -28.806045299999994], [153.2781485, -28.806066], [153.2782172, -28.806107299999997], [153.2782322, -28.806088500000005], [153.2783009, -28.806128000000005], [153.27833090000001, -28.80609979999999], [153.2784275, -28.806154299999992], [153.2785026, -28.806062199999992], [153.2785863, -28.806120500000006], [153.2786571, -28.80606409999999], [153.2787386, -28.806111099999992], [153.2786635, -28.8062051], [153.2787021, -28.806223899999985], [153.2788588, -28.806024599999997], [153.2787279, -28.805958799999996], [153.2791291, -28.805375899999998], [153.2789746, -28.80529690000001]]",254.6,semi_detached,1,1,0,0.15901060070671377,high_stumps,1.5,ceramic_fuse,10,standard_laminate,timber_floorboards,88,13.4,14.4,0.017,0.017,20.23,1.008,0.0,0.0,34267.54,0.0,0.0,0.0,11658.07,0.0,4523.58,50449.19,6.91,382,12,394,1.4,True,24201.19,48870.32,73071.51
GNAF-GANSW705216054,LISMORE HEIGHTS PUBLIC SCHOOL 195 HIGH STREET,LISMORE HEIGHTS,2480,-28.80686859,153.30063014,130.8090057373047,,66.1,flat_or_apartment,2,2,0,0.5830388692579506,slab_on_ground,0.15,circuit_breaker_rcd,14,stone_benchtop,laminate,24,13.4,14.4,0.0,0.0,9.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW705227317,138 DONNANS ROAD,LISMORE HEIGHTS,2480,-28.80091739,153.29460414,56.9379997253418,,132.4,separate_house,4,1,0,0.5830388692579506,short_stumps,0.5,circuit_breaker_rcd,12,basic_laminate,carpet,64,13.4,14.4,0.0,0.0,13.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW706470321,105 BRUNSWICK STREET,LISMORE HEIGHTS,2480,-28.79954964,153.29275462,15.305999755859375,,95.0,separate_house,3,3,0,0.5830388692579506,slab_on_ground,0.15,circuit_breaker_rcd,10,basic_laminate,carpet,60,13.4,14.4,0.0,0.0,11.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717177351,113B VALLEY VIEW DRIVE,LISMORE HEIGHTS,2480,-28.79979185,153.30661097,11.369999885559082,,130.2,separate_house,4,2,0,0.5830388692579506,slab_on_ground,0.15,circuit_breaker_rcd,17,stone_benchtop,tile,8,13.4,14.4,2.88,2.88,109.54,2.0,2518.78,10992.29,15988.06,8364.89,3745.88,9643.96,6347.45,2890.25,5401.14,65892.7,12.14,212,20,232,1.4,True,48664.97,55603.79,104268.76
GNAF-GANSW712348788,UNIT 1 6 CHILCOTT DRIVE,GOONELLABAH,2480,-28.82377987,153.30981556,143.35499572753906,,125.1,separate_house,4,2,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_basic,12,standard_laminate,carpet,61,13.4,14.4,0.0,0.0,13.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW712269311,UNIT 1 10-12 EWING STREET,LISMORE,2480,-28.81210111,153.28050731,9.717000007629395,,72.0,flat_or_apartment,2,2,0,0.15901060070671377,slab_on_ground,0.15,circuit_breaker_rcd,14,standard_laminate,tile,28,13.4,14.4,4.533,4.533,81.46,2.0,2291.07,6991.16,8850.85,2916.38,2890.65,5244.65,3778.9,2469.56,2824.63,38257.84,3.24,96,16,112,1.4,True,24325.86,35029.39,59355.24
GNAF-GANSW704787971,11 PARKES STREET,GIRARDS HILL,2480,-28.81456164,153.27575293,8.958999633789062,"[[153.2756148, -28.814635600000003], [153.27567710000002, -28.814669299999995], [153.275689, -28.8146544], [153.2757272, -28.814672799999997], [153.2758127, -28.8145463], [153.2757574, -28.814517], [153.2757669, -28.814503899999995], [153.2757184, -28.8144803], [153.2756148, -28.814635600000003]]",71.2,flat_or_apartment,4,1,0,0.7208480565371025,slab_on_ground,0.15,circuit_breaker_rcd,22,stone_benchtop,laminate,0,13.4,14.4,5.291,5.291,81.0,2.0,2760.69,7058.0,4860.93,10226.81,4395.03,9687.41,4380.97,2797.85,3585.75,49753.43,3.51,30,21,51,1.24,False,35887.05,49225.01,85112.06
GNAF-GANSW717009385,71 ALEXANDRA PARADE,NORTH LISMORE,2480,-28.79723202,153.27777472,8.836999893188477,,100.6,separate_house,4,1,0,0.0,high_stumps,1.5,circuit_breaker_basic,10,standard_laminate,timber_floorboards,73,13.4,14.4,4.063,4.063,96.29,2.0,1929.2,8649.94,18200.02,5213.61,1711.47,4887.59,3471.42,2697.07,4087.4,50847.72,3.34,211,18,229,1.4,True,24380.61,38670.26,63050.87
GNAF-GANSW721136653,4 JOHN O'NEILL CIRCUIT,GOONELLABAH,2480,-28.82413364,153.34406048,150.125,,124.9,separate_house,4,3,0,0.9328621908127208,short_stumps,0.5,circuit_breaker_basic,10,stone_benchtop,timber_floorboards,73,13.4,14.4,0.0,0.0,13.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW720901067,9 CHERRY LANE,GOONELLABAH,2480,-28.83387715,153.31633529,77.83100128173828,,81.9,separate_house,3,1,0,0.9328621908127208,short_stumps,0.5,ceramic_fuse,6,stone_benchtop,timber_floorboards,144,13.4,14.4,0.0,0.0,10.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717089804,54A TERANIA STREET,NORTH LISMORE,2480,-28.80289871,153.27391577,11.02299976348877,,122.3,separate_house,3,3,0,0.0,slab_on_ground,0.15,ceramic_fuse,9,basic_laminate,carpet,154,13.4,14.4,3.227,3.227,106.17,2.0,1239.69,10125.88,9423.64,3533.83,1837.26,3955.85,6857.94,3065.4,4254.43,44293.93,9.19,279,17,296,1.4,True,32222.98,34356.43,66579.41
GNAF-GANSW720684783,5 ELM ROAD,GOONELLABAH,2480,-28.83293278,153.3156734,82.72100067138672,,70.8,flat_or_apartment,2,3,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_rcd,14,stone_benchtop,laminate,25,13.4,14.4,0.0,0.0,10.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW721360013,2 LOFT CRESCENT,CHILCOTTS GRASS,2480,-28.83188869,153.341424,145.6840057373047,,96.3,separate_house,3,1,0,0.9045936395759717,short_stumps,0.5,ceramic_fuse,7,standard_laminate,timber_floorboards,163,13.4,14.4,0.0,0.0,11.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW719377927,NORTHERN RIVERS HOTEL 68-72 BRIDGE STREET,NORTH LISMORE,2480,-28.80258269,153.2754671,10.345000267028809,,173.7,other,5,2,0,0.0,high_stumps,1.5,circuit_breaker_rcd,25,premium_stone_island,tile,14,13.4,14.4,2.555,2.555,126.52,2.0,2042.35,13994.66,17806.31,11069.17,5147.22,9658.41,6756.88,4405.6,5478.36,76358.97,5.48,305,27,332,1.4,True,52036.97,61774.13,113811.1
GNAF-GANSW718275819,LISMORE TOURIST CVAN PARK SITE 45 60 DAWSON STREET,LISMORE,2480,-28.8065118,153.28399804,6.561999797821045,,40.0,flat_or_apartment,1,1,0,0.15901060070671377,slab_on_ground,0.15,ceramic_fuse,9,standard_laminate,vinyl,38,13.4,14.4,7.688,7.688,60.72,2.0,1073.83,6101.64,1953.93,3920.75,1410.08,4873.08,2061.72,2366.8,1732.54,25494.38,5.65,93,13,106,1.4,True,18413.49,18935.87,37349.36
GNAF-GANSW704787332,34 PARKES STREET,GIRARDS HILL,2480,-28.81509591,153.27805008,9.887999534606934,"[[153.2781553, -28.814969399999985], [153.2781412, -28.814987000000002], [153.2780797, -28.814955199999986], [153.2780226, -28.815038299999998], [153.2780478, -28.81505059999999], [153.2780286, -28.815079799999992], [153.2781093, -28.815120099999998], [153.278199, -28.814990899999994], [153.2781553, -28.814969399999985]]",86.8,separate_house,3,3,0,0.7208480565371025,high_stumps,1.5,circuit_breaker_basic,8,stone_benchtop,tile,65,13.4,14.4,3.012,3.012,89.44,2.0,1472.45,9094.48,9841.09,6673.96,1541.6,7609.1,4013.25,2747.18,3281.46,46274.56,5.29,87,15,102,1.4,True,30288.97,43661.48,73950.45
GNAF-GANSW716632453,5 HAYWARD STREET,GIRARDS HILL,2480,-28.81509591,153.27805008,9.887999534606934,"[[153.2781553, -28.814969399999985], [153.2781412, -28.814987000000002], [153.2780797, -28.814955199999986], [153.2780226, -28.815038299999998], [153.2780478, -28.81505059999999], [153.2780286, -28.815079799999992], [153.2781093, -28.815120099999998], [153.278199, -28.814990899999994], [153.2781553, -28.814969399999985]]",86.8,flat_or_apartment,2,2,0,0.7208480565371025,slab_on_ground,0.15,circuit_breaker_basic,14,stone_benchtop,laminate,30,13.4,14.4,4.362,4.362,89.44,2.0,1965.47,9409.19,5999.43,6733.91,3229.5,9156.46,4089.0,2692.95,3097.33,46373.25,3.67,66,17,83,1.4,True,27899.42,41293.24,69192.67
GNAF-GANSW705530156,36 BARROW LANE,NORTH LISMORE,2480,-28.80415346,153.27092658,10.812999725341797,"[[153.27089020000003, -28.804158200000003], [153.2708796, -28.804224099999992], [153.2708416, -28.80422029999999], [153.2708345, -28.8042637], [153.270992, -28.80427999999999], [153.2710053, -28.804169099999996], [153.27089020000003, -28.804158200000003]]",79.9,separate_house,3,2,0,0.0,high_stumps,1.5,ceramic_fuse,7,standard_laminate,timber_floorboards,107,13.4,14.4,2.087,2.087,85.35,2.0,1313.77,6506.58,10125.36,3508.9,1846.99,4138.7,4086.15,1930.82,4532.09,37989.35,6.58,357,16,373,1.4,True,24280.36,29997.24,54277.6
GNAF-GANSW705540116,13 ARTHUR STREET,NORTH LISMORE,2480,-28.79651601,153.27970167,9.404999732971191,,69.7,separate_house,2,3,0,0.0,slab_on_ground,0.15,ceramic_fuse,6,basic_laminate,carpet,83,13.4,14.4,4.845,4.845,80.15,2.0,1114.65,7796.47,3849.96,2356.63,1167.35,3820.59,3242.94,2519.82,3370.8,29239.21,1.94,138,14,152,1.4,True,18794.15,20641.16,39435.31
GNAF-GANSW705537066,82 TERANIA STREET,NORTH LISMORE,2480,-28.80268072,153.27233723,9.96500015258789,,90.6,separate_house,3,1,0,0.0,slab_on_ground,0.15,circuit_breaker_basic,11,basic_laminate,carpet,70,13.4,14.4,4.285,4.285,91.38,2.0,1880.39,8154.49,5052.65,3693.51,2336.2,4864.45,4828.75,2630.43,3868.61,37309.49,4.93,180,17,197,1.4,True,23307.73,32624.99,55932.71
GNAF-GANSW705522128,199 TERANIA STREET,NORTH LISMORE,2480,-28.80049587,153.26263895,19.37700080871582,,65.7,separate_house,2,1,0,0.0,short_stumps,0.5,ceramic_fuse,6,basic_laminate,carpet,110,13.4,14.4,0.0,0.0,9.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW705535314,76 LAKE STREET,NORTH LISMORE,2480,-28.8001274,153.27971847,8.204000473022461,,107.4,separate_house,3,1,0,0.0,high_stumps,1.5,ceramic_fuse,7,standard_laminate,timber_floorboards,151,13.4,14.4,4.696,4.696,99.49,2.0,1330.43,7419.57,12188.99,4909.06,1622.62,3119.85,5414.63,2540.64,4104.55,42650.34,5.5,113,19,132,1.4,True,25553.4,33339.23,58892.63
GNAF-GANSW705522782,32 TWEED STREET,NORTH LISMORE,2480,-28.80050612,153.26970337,9.980999946594238,,90.6,separate_house,3,1,0,0.0,short_stumps,0.5,ceramic_fuse,8,basic_laminate,vinyl,64,13.4,14.4,3.919,3.919,91.38,2.0,1399.18,7994.63,4134.05,2652.19,1508.01,3395.13,3328.28,2738.73,3692.18,30842.39,3.53,144,16,160,1.4,True,25592.72,22636.41,48229.13
GNAF-GANSW705531198,55 PINE STREET,NORTH LISMORE,2480,-28.80032337,153.27384911,7.326000213623047,,74.7,separate_house,3,2,0,0.0,short_stumps,0.5,ceramic_fuse,6,basic_laminate,vinyl,104,13.4,14.4,6.574,6.574,82.97,2.0,1215.01,6818.62,4412.85,3811.14,1689.62,4350.14,2807.36,2671.08,3738.3,31514.13,3.88,122,14,136,1.4,True,25006.89,24207.44,49214.33
GNAF-GANSW705534504,45 TERANIA STREET,NORTH LISMORE,2480,-28.80231475,153.27447477,10.196999549865723,,143.0,other,5,2,0,0.0,high_stumps,1.5,circuit_breaker_rcd,19,premium_stone_island,tile,19,13.4,14.4,2.703,2.703,114.8,2.0,2410.81,11405.5,14523.66,13681.96,3619.39,10665.58,8141.98,4006.91,7347.16,75802.94,5.47,256,24,280,1.4,True,45463.14,71340.69,116803.83
GNAF-GANSW705547083,194 TERANIA STREET,NORTH LISMORE,2480,-28.8014649,153.26359777,10.72700023651123,,102.2,separate_house,3,0,0,0.0,high_stumps,1.5,ceramic_fuse,6,basic_laminate,vinyl,76,13.4,14.4,2.173,2.173,97.05,2.0,1412.73,9751.25,5151.48,3922.15,1054.06,4677.86,4093.08,3460.83,5429.65,38953.09,12.2,356,16,372,1.4,True,23112.69,33047.91,56160.6
GNAF-GANSW718731433,CAROONA VLGE UNIT 56 65 ROUS ROAD,GOONELLABAH,2480,-28.82584089,153.31967262,135.61099243164062,,107.7,separate_house,3,1,0,0.9328621908127208,slab_on_ground,0.15,ceramic_fuse,8,basic_laminate,carpet,130,13.4,14.4,0.0,0.0,12.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW705543801,20 PITT STREET,NORTH LISMORE,2480,-28.80030932,153.27490932,4.311999797821045,,103.7,separate_house,4,1,0,0.0,high_stumps,1.5,circuit_breaker_basic,9,standard_laminate,timber_floorboards,72,13.4,14.4,8.588,8.588,97.76,2.0,2205.44,8211.3,13264.73,3815.61,1945.64,5138.15,3678.97,2571.44,3303.78,44135.07,1.08,70,18,88,1.4,True,27525.96,53964.72,81490.68
GNAF-GANSW705546412,12 TWEED STREET,NORTH LISMORE,2480,-28.8028465,153.26923536,11.312000274658203,,118.5,separate_house,3,1,0,0.0,high_stumps,1.5,circuit_breaker_rcd,16,standard_laminate,timber_floorboards,20,13.4,14.4,1.588,1.588,82.21,1.794,2008.85,8121.57,16368.01,4669.33,4818.28,4679.13,5214.57,3028.13,4702.45,53610.31,3.02,476,20,496,1.4,True,32079.34,39383.27,71462.62
GNAF-GANSW720900262,27 OAK DRIVE,GOONELLABAH,2480,-28.83433979,153.31673493,74.12300109863281,,117.0,separate_house,4,1,0,0.9328621908127208,short_stumps,0.5,circuit_breaker_rcd,8,stone_benchtop,timber_floorboards,68,13.4,14.4,0.0,0.0,12.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW720905193,25 OAK DRIVE,GOONELLABAH,2480,-28.83422216,153.31656266,75.38500213623047,,67.7,semi_detached,2,3,0,0.9328621908127208,high_stumps,1.5,circuit_breaker_rcd,14,premium_stone_island,polished_concrete,28,13.4,14.4,0.0,0.0,9.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717606034,CHAUVEL VILLAGE UNIT 94 1 STAR AVENUE,GOONELLABAH,2480,-28.81161026,153.34116191,148.125,,136.9,separate_house,4,1,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_rcd,15,standard_laminate,carpet,46,13.4,14.4,0.0,0.0,14.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717605969,CHAUVEL VILLAGE UNIT 33 1 STAR AVENUE,GOONELLABAH,2480,-28.8120837,153.34192535,149.62399291992188,,81.4,separate_house,3,1,0,0.9328621908127208,slab_on_ground,0.15,ceramic_fuse,10,basic_laminate,carpet,63,13.4,14.4,0.0,0.0,10.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717605978,UNIT 41 1 STAR AVENUE,GOONELLABAH,2480,-28.81237209,153.34187966,149.65199279785156,,156.5,separate_house,5,2,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_rcd,17,standard_laminate,timber_floorboards,45,13.4,14.4,0.0,0.0,15.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717606020,UNIT 81 1 STAR AVENUE,GOONELLABAH,2480,-28.81176825,153.34083306,148.13099670410156,,125.9,separate_house,4,3,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_rcd,17,stone_benchtop,laminate,3,13.4,14.4,0.0,0.0,13.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717292776,UNIT 2 793 BALLINA ROAD,GOONELLABAH,2480,-28.81261374,153.3460749,167.48199462890625,"[[153.3456536, -28.812046399999986], [153.3456304, -28.812170199999997], [153.3455635, -28.8121606], [153.3455479, -28.812244099999997], [153.3457033, -28.812266299999994], [153.3456961, -28.8123051], [153.3458094, -28.81232109999999], [153.3457782, -28.812490599999986], [153.3456671, -28.8124749], [153.3456555, -28.8125383], [153.3457931, -28.812557599999998], [153.3458012, -28.812512800000007], [153.3458835, -28.8125242], [153.345831, -28.812815499999996], [153.3462273, -28.812870399999994], [153.3462367, -28.812818399999998], [153.34634490000002, -28.8128333], [153.346403, -28.8125095], [153.346433, -28.8125137], [153.3464819, -28.8122398], [153.3464594, -28.8122173], [153.3463021, -28.812197599999998], [153.3462758, -28.8121605], [153.3462026, -28.812200399999995], [153.345758, -28.812136199999994], [153.3457717, -28.812063400000003], [153.3456536, -28.812046399999986]]",951.1,semi_detached,1,1,0,0.9328621908127208,high_stumps,1.5,ceramic_fuse,30,premium_stone_island,polished_concrete,39,13.4,14.4,0.0,0.0,37.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717292781,UNIT 4 793 BALLINA ROAD,GOONELLABAH,2480,-28.81261374,153.3460749,167.48199462890625,"[[153.3456536, -28.812046399999986], [153.3456304, -28.812170199999997], [153.3455635, -28.8121606], [153.3455479, -28.812244099999997], [153.3457033, -28.812266299999994], [153.3456961, -28.8123051], [153.3458094, -28.81232109999999], [153.3457782, -28.812490599999986], [153.3456671, -28.8124749], [153.3456555, -28.8125383], [153.3457931, -28.812557599999998], [153.3458012, -28.812512800000007], [153.3458835, -28.8125242], [153.345831, -28.812815499999996], [153.3462273, -28.812870399999994], [153.3462367, -28.812818399999998], [153.34634490000002, -28.8128333], [153.346403, -28.8125095], [153.346433, -28.8125137], [153.3464819, -28.8122398], [153.3464594, -28.8122173], [153.3463021, -28.812197599999998], [153.3462758, -28.8121605], [153.3462026, -28.812200399999995], [153.345758, -28.812136199999994], [153.3457717, -28.812063400000003], [153.3456536, -28.812046399999986]]",951.1,semi_detached,2,2,0,0.9328621908127208,short_stumps,0.5,circuit_breaker_rcd,30,premium_stone_island,laminate,13,13.4,14.4,0.0,0.0,37.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW709225260,23 PINDARI CRESCENT,GOONELLABAH,2480,-28.81527931,153.34076107,141.90899658203125,,71.1,semi_detached,2,1,0,0.9328621908127208,high_stumps,1.5,circuit_breaker_basic,10,premium_stone_island,laminate,33,13.4,14.4,0.0,0.0,10.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717605963,CHAUVEL VILLAGE UNIT 28 1 STAR AVENUE,GOONELLABAH,2480,-28.81211796,153.34162268,149.1479949951172,,40.0,flat_or_apartment,1,0,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_basic,9,stone_benchtop,laminate,36,13.4,14.4,0.0,0.0,7.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717606030,CHAUVEL VILLAGE UNIT 90 1 STAR AVENUE,GOONELLABAH,2480,-28.81158979,153.34101438,148.14300537109375,,100.3,separate_house,3,2,0,0.9328621908127208,short_stumps,0.5,circuit_breaker_basic,13,stone_benchtop,tile,31,13.4,14.4,0.0,0.0,12.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717605950,CHAUVEL VILLAGE UNIT 12 1 STAR AVENUE,GOONELLABAH,2480,-28.81167325,153.34186657,149.17999267578125,,124.2,separate_house,3,3,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_rcd,13,stone_benchtop,tile,20,13.4,14.4,0.0,0.0,13.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW718051781,1A DUKE STREET,GOONELLABAH,2480,-28.8235028,153.31971403,164.19000244140625,,59.6,separate_house,2,1,0,0.9328621908127208,slab_on_ground,0.15,ceramic_fuse,10,standard_laminate,timber_floorboards,39,13.4,14.4,0.0,0.0,9.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW704846941,2 MERINDA PLACE,GOONELLABAH,2480,-28.81533997,153.33934659,151.00100708007812,,58.2,separate_house,2,2,0,0.9328621908127208,short_stumps,0.5,ceramic_fuse,10,stone_benchtop,tile,38,13.4,14.4,0.0,0.0,9.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717292805,793 BALLINA ROAD,GOONELLABAH,2480,-28.81261374,153.3460749,167.48199462890625,"[[153.3456536, -28.812046399999986], [153.3456304, -28.812170199999997], [153.3455635, -28.8121606], [153.3455479, -28.812244099999997], [153.3457033, -28.812266299999994], [153.3456961, -28.8123051], [153.3458094, -28.81232109999999], [153.3457782, -28.812490599999986], [153.3456671, -28.8124749], [153.3456555, -28.8125383], [153.3457931, -28.812557599999998], [153.3458012, -28.812512800000007], [153.3458835, -28.8125242], [153.345831, -28.812815499999996], [153.3462273, -28.812870399999994], [153.3462367, -28.812818399999998], [153.34634490000002, -28.8128333], [153.346403, -28.8125095], [153.346433, -28.8125137], [153.3464819, -28.8122398], [153.3464594, -28.8122173], [153.3463021, -28.812197599999998], [153.3462758, -28.8121605], [153.3462026, -28.812200399999995], [153.345758, -28.812136199999994], [153.3457717, -28.812063400000003], [153.3456536, -28.812046399999986]]",951.1,separate_house,5,1,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_rcd,30,premium_stone_island,laminate,1,13.4,14.4,0.0,0.0,37.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW704848056,87 FIG TREE DRIVE,GOONELLABAH,2480,-28.82873606,153.30827424,121.36000061035156,,69.0,flat_or_apartment,2,2,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_rcd,15,stone_benchtop,laminate,22,13.4,14.4,0.0,0.0,9.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717605970,UNIT 34 1 STAR AVENUE,GOONELLABAH,2480,-28.81212272,153.34192154,149.63499450683594,,56.7,semi_detached,2,1,0,0.9328621908127208,short_stumps,0.5,circuit_breaker_rcd,18,premium_stone_island,laminate,12,13.4,14.4,0.0,0.0,9.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717605988,CHAUVEL VILLAGE UNIT 51 1 STAR AVENUE,GOONELLABAH,2480,-28.81242539,153.34142946,148.73800659179688,,77.8,separate_house,3,3,0,0.9328621908127208,short_stumps,0.5,ceramic_fuse,7,standard_laminate,timber_floorboards,108,13.4,14.4,0.0,0.0,10.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
GNAF-GANSW717606014,CHAUVEL VILLAGE UNIT 75 1 STAR AVENUE,GOONELLABAH,2480,-28.81200477,153.34090159,147.6060028076172,,121.5,separate_house,5,2,0,0.9328621908127208,slab_on_ground,0.15,circuit_breaker_rcd,15,stone_benchtop,tile,2,13.4,14.4,0.0,0.0,13.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
